1	-1774	790	116
6	-1649	1129	212
11	-1846	1034	580
16	-1852	898	849
21	-1923	930	656
26	-2271	1063	58
31	-2567	1069	-377
36	-2449	896	-532
41	-2358	815	-399
46	-2484	885	-259
51	-2488	937	61
56	-2623	812	391
61	-2788	741	591
66	-2919	732	745
71	-2984	713	577
76	-2930	760	207
81	-2753	827	-31
86	-2536	884	-183
104	-2141	788	-33
106	-2056	813	-19
111	-1832	852	-13
116	-1614	757	24
121	-1395	622	66
126	-1167	450	66
131	-782	150	84
136	-585	-183	94
141	-283	-325	131
146	160	-291	127
151	549	-295	79
156	728	-523	63
161	779	-843	147
166	788	-1174	321
171	641	-1101	601
176	490	-587	933
181	277	-49	1286
186	-234	574	1582
191	-920	966	1842
196	-1704	974	1717
201	-2700	951	1201
206	-4048	1394	659
211	-5595	2305	-136
216	-7081	3139	-799
221	-8197	3003	-1277
226	-8300	2255	-1555
231	-6689	2231	-1457
236	-5519	1895	-1210
241	-4472	1179	-1031
246	-3397	724	-811
251	-2261	455	-720
256	-1324	329	-722
261	-440	298	-734
266	379	227	-779
271	998	60	-791
276	1674	-165	-651
281	2275	-539	-440
286	2584	-1096	-239
291	2584	-1644	-247
296	2439	-2026	-345
301	2266	-2078	-526
306	1948	-1524	-501
311	1394	-570	-106
316	567	188	370
321	-757	1250	840
326	-2303	2329	1009
331	-3994	3071	596
336	-5355	3176	298
341	-6616	2906	423
346	-7357	2630	282
351	-7552	2573	-351
356	-7406	2713	-1175
361	-6965	2513	-1826
366	-6274	2002	-1976
371	-5603	1520	-1499
376	-4883	1208	-837
381	-4217	1029	-317
386	-3536	870	84
391	-2880	822	265
396	-2145	859	283
401	-1464	874	175
406	-853	951	101
411	-150	1061	30
416	605	1018	-102
421	1273	726	-252
426	1859	309	-493
431	2343	-367	-936
436	2620	-939	-1279
441	2877	-1072	-1360
446	2954	-1154	-1330
451	2827	-1411	-1119
456	2502	-1667	-684
461	2003	-1654	-294
466	1421	-1128	79
471	681	-553	626
476	-598	335	1571
481	-2151	1645	2437
486	-3599	2684	2768
491	-5014	3154	1641
496	-6047	3120	157
501	-6873	2967	-1283
506	-7568	3053	-2220
511	-7748	3094	-2472
516	-7688	2918	-2258
521	-7385	2572	-1791
526	-6739	2306	-1379
531	-5870	2198	-1107
536	-4873	2054	-1000
541	-3977	1811	-910
546	-2946	1625	-725
551	-1811	1570	-576
556	-464	1439	-452
561	575	1006	-387
566	1456	376	-236
571	2160	-77	-134
576	2643	-366	-150
581	2949	-651	-88
586	3126	-1037	-23
591	3202	-1508	-3
596	3145	-1912	-1
601	2925	-2109	-80
606	2721	-2014	-245
611	2331	-1778	-347
616	1785	-1600	-319
621	903	-1371	-86
626	-368	-371	407
631	-2089	1303	1135
636	-4206	3140	1780
641	-5892	3596	1832
646	-7191	2945	1444
651	-7949	2193	743
656	-8151	2102	43
661	-8082	2331	-874
666	-7766	2294	-1763
671	-7138	1971	-2465
676	-6347	1627	-2707
681	-5375	1317	-2580
686	-4422	1138	-2191
691	-3568	1032	-1716
696	-2817	963	-1198
701	-2226	825	-822
706	-1667	609	-529
711	-1117	395	-358
716	-469	329	-298
721	115	261	-334
726	618	80	-446
731	977	-196	-591
736	1246	-489	-693
741	1480	-766	-566
746	1671	-960	-438
751	1973	-1106	-346
756	2418	-1187	-280
761	2816	-1364	-221
766	2985	-1512	-195
771	3006	-1424	-164
776	2834	-1277	-103
781	2318	-966	-32
786	1569	-630	170
791	647	-522	417
796	-723	-166	762
801	-2242	957	1140
806	-3914	2465	1254
811	-5599	3707	1043
816	-7119	4173	465
821	-8156	3734	-160
826	-8698	3133	-635
831	-8656	2734	-951
836	-8109	2675	-985
841	-7264	2343	-885
846	-6259	1785	-635
851	-5245	1263	-344
856	-4398	943	-119
861	-3560	752	-20
866	-2785	632	-53
871	-1994	481	-241
876	-1293	242	-470
881	-713	110	-660
886	-44	170	-764
891	675	191	-768
896	1246	40	-724
901	1695	-103	-703
906	2253	-267	-673
911	2727	-617	-720
916	3050	-1019	-839
921	3252	-1306	-1008
926	3351	-1514	-1079
931	3276	-1720	-1012
936	3110	-1828	-820
941	2821	-1827	-518
946	2381	-1591	-284
951	1676	-902	-10
956	593	76	338
961	-921	1167	722
966	-2592	1963	1045
971	-3961	2251	1083
976	-5223	2360	625
981	-6309	2817	43
986	-7102	3442	-662
991	-7507	3640	-1364
996	-7775	3757	-2010
1001	-7644	3820	-2421
1006	-7281	4009	-2310
1011	-6584	3737	-1915
1016	-5871	2938	-1559
1021	-5069	2032	-1175
1026	-4341	1534	-828
1031	-3678	1335	-614
1036	-3148	1218	-530
1041	-2611	1044	-498
1046	-2119	814	-548
1051	-1662	547	-623
1056	-1244	319	-747
1061	-872	147	-864
1066	-461	-25	-964
1071	-37	-178	-1018
1076	430	-330	-994
1081	805	-430	-973
1086	1239	-530	-932
1091	1643	-563	-914
1096	1975	-588	-940
1101	2334	-619	-1127
1106	2580	-825	-1249
1111	2720	-1244	-1187
1116	2609	-1654	-870
1121	2440	-1647	-597
1126	2253	-1387	-307
1131	1920	-1136	-67
1136	1409	-1016	-23
1141	757	-911	61
1146	-82	-858	321
1151	-1054	-662	584
1156	-2239	59	905
1161	-3568	1121	893
1166	-5167	2454	237
1171	-6634	3823	-626
1176	-7839	4770	-1691
1181	-8551	4635	-2273
1186	-8725	3806	-2030
1191	-8365	3142	-1217
1196	-7682	2833	-478
1201	-6699	2396	129
1206	-5608	1801	408
1211	-4576	1229	450
1216	-3728	881	424
1221	-2892	756	264
1226	-2137	744	121
1231	-1454	642	-13
1236	-879	396	-123
1241	-485	169	-233
1246	-81	71	-326
1251	401	125	-400
1256	977	174	-377
1261	1474	94	-322
1266	1923	-212	-305
1271	2249	-638	-313
1276	2506	-1046	-308
1281	2642	-1333	-320
1286	2762	-1548	-327
1291	2758	-1838	-361
1296	2654	-1907	-273
1301	2499	-1712	-72
1306	2266	-1450	49
1311	1852	-1113	155
1316	1242	-653	412
1321	303	-12	666
1326	-1029	807	947
1331	-2409	1553	1215
1336	-4074	2301	991
1341	-5570	3066	20
1346	-6724	3749	-1520
1351	-7680	4174	-2940
1356	-8154	4383	-3605
1361	-8247	4271	-3340
1366	-7944	3823	-2259
1371	-7250	3149	-1187
1376	-6411	2470	-429
1381	-5535	1856	-28
1386	-4687	1505	-26
1391	-3995	1425	-140
1396	-3329	1450	-256
1401	-2714	1373	-317
1406	-2070	1070	-431
1411	-1546	724	-474
1416	-1039	470	-503
1421	-533	347	-529
1426	30	92	-522
1431	447	-282	-450
1436	766	-621	-351
1441	1001	-853	-220
1446	1223	-957	-158
1451	1486	-1061	-164
1456	1705	-1169	-217
1461	1909	-1166	-248
1466	1977	-1087	-227
1471	1973	-1110	-216
1476	1915	-1209	-181
1481	1878	-1309	-150
1486	1805	-1226	-162
1491	1737	-1046	-222
1496	1610	-718	-277
1501	1373	-358	-375
1506	986	-326	-434
1511	511	-481	-466
1516	-229	-582	-183
1521	-1246	17	190
1526	-2294	978	470
1531	-3528	2140	370
1536	-4618	2877	-224
1541	-5784	3245	-1150
1546	-6855	3440	-1965
1551	-7549	3775	-2742
1556	-7773	3894	-3278
1561	-7711	3634	-3348
1566	-7282	3047	-2995
1571	-6588	2537	-2357
1576	-5791	2145	-1632
1581	-5019	1757	-1073
1586	-4306	1376	-620
1591	-3655	1202	-370
1596	-3069	1243	-212
1601	-2566	1243	-188
1606	-1990	1095	-205
1611	-1436	844	-301
1616	-905	589	-426
1621	-408	367	-558
1626	57	270	-648
1631	535	130	-597
1636	923	-49	-561
1641	1315	-252	-457
1646	1643	-497	-329
1651	1975	-772	-253
1656	2291	-932	-171
1661	2647	-861	-175
1666	3008	-810	-283
1671	3224	-1038	-279
1676	3183	-1628	77
1681	2898	-2256	597
1686	2708	-2337	1032
1691	2103	-2621	1380
1696	1458	-1881	1132
1701	601	-133	505
1706	-775	1428	-171
1711	-2647	2352	-691
1716	-4297	2910	-773
1721	-5956	3487	-844
1726	-7291	3566	-984
1731	-7853	3447	-1618
1736	-8080	3228	-2422
1741	-7951	3020	-2889
1746	-7511	2706	-2552
1751	-6872	2354	-1786
1756	-6055	2038	-861
1761	-5292	1643	-168
1766	-4557	1137	381
1771	-4071	812	613
1776	-3723	794	531
1781	-3462	886	267
1786	-3146	981	6
1791	-2787	1024	-170
1796	-2394	1014	-215
1801	-1995	981	-218
1806	-1628	943	-273
1811	-1220	844	-338
1816	-778	710	-450
1821	-261	558	-647
1826	283	444	-756
1831	934	127	-656
1836	1452	-332	-403
1841	1964	-806	-186
1846	2478	-1149	-1
1851	2814	-1541	144
1856	2888	-2069	178
1861	2862	-2362	142
1866	2749	-2280	88
1871	2467	-2105	43
1876	2088	-1796	13
1881	1733	-1324	-87
1886	1281	-792	-352
1891	467	158	-757
1896	-519	1438	-1121
1901	-1839	2688	-1272
1906	-3294	3350	-802
1911	-4859	3398	57
1916	-6129	3306	542
1921	-6969	3330	326
1926	-7312	3391	-373
1931	-7215	3346	-1258
1936	-6925	3053	-1915
1941	-6584	2707	-2073
1946	-6041	2392	-1839
1951	-5279	1811	-1346
1956	-4739	1235	-810
1961	-4330	941	-417
1966	-3840	829	-204
1971	-3453	869	-114
1976	-3047	973	-185
1981	-2577	1006	-194
1986	-2173	966	-156
1991	-1755	839	-7
1996	-1362	625	121
2001	-992	398	168
2006	-604	243	143
2011	-135	88	33
2016	350	-67	-153
2021	779	-227	-323
2026	1171	-423	-365
2031	1449	-670	-275
2036	1646	-998	-126
2041	1776	-1281	72
2046	1968	-1480	224
2051	2087	-1605	178
2056	2024	-1687	38
2061	1838	-1600	-45
2066	1519	-1317	-170
2071	1124	-778	-118
2076	607	-152	30
2081	-103	548	106
2086	-1030	1090	77
2091	-2182	1509	-88
2096	-3472	2022	-282
2101	-4565	2623	-387
2106	-5513	3243	-394
2111	-6189	3441	-321
2116	-6594	3192	-444
2121	-6567	2752	-519
2126	-6357	2238	-523
2131	-5987	1843	-378
2136	-5435	1482	-161
2141	-4939	1128	89
2146	-4529	878	246
2151	-4207	769	306
2156	-3891	798	281
2161	-3449	836	187
2166	-3086	780	167
2171	-2751	699	168
2176	-2367	614	157
2181	-1968	520	149
2186	-1616	424	114
2191	-1315	329	91
2196	-992	184	62
2201	-693	5	3
2206	-349	-139	-82
2211	-95	-221	-79
2216	203	-383	-101
2221	442	-589	-176
2226	625	-782	-232
2231	753	-870	-271
2236	878	-910	-297
2241	1037	-896	-209
2246	1164	-1013	-123
2251	1197	-1228	-71
2256	1179	-1397	-55
2261	1155	-1405	-40
2266	1059	-1215	-39
2271	930	-948	39
2276	796	-817	235
2281	485	-722	403
2286	32	-365	509
2291	-570	199	533
2296	-1324	738	584
2301	-2210	1484	472
2306	-3196	2363	-189
2311	-4152	2779	-1116
2316	-5278	3425	-1797
2321	-6123	4110	-2203
2326	-6523	4293	-2463
2331	-6550	3689	-2405
2336	-6304	2753	-2080
2341	-5820	1975	-1596
2346	-5332	1593	-1164
2351	-4875	1281	-741
2356	-4587	1148	-476
2361	-4252	1199	-279
2366	-3926	1299	-157
2371	-3604	1351	-109
2376	-3155	1315	-103
2381	-2656	1159	-88
2386	-2211	928	-55
2391	-1877	680	-54
2396	-1525	505	-35
2401	-1194	365	-45
2406	-899	255	-48
2411	-640	158	-21
2416	-386	12	-7
2421	-148	-145	11
2426	83	-212	77
2431	287	-316	170
2436	481	-457	223
2441	639	-673	296
2446	768	-917	387
2451	897	-1128	449
2456	976	-1226	402
2461	1017	-1185	312
2466	1007	-1038	203
2471	957	-857	90
2476	853	-715	98
2481	747	-708	112
2486	541	-709	194
2491	259	-576	369
2496	-133	-294	465
2501	-663	90	444
2506	-1219	267	330
2511	-1916	415	63
2516	-2596	1093	-396
2521	-3354	1965	-910
2526	-4197	2704	-1440
2531	-5056	3229	-1795
2536	-5659	3555	-1842
2541	-5859	3422	-1660
2546	-5762	2790	-1274
2551	-5533	2133	-880
2556	-5159	1641	-491
2561	-4683	1296	-138
2566	-4286	996	86
2571	-3988	879	225
2576	-3676	892	271
2581	-3417	942	279
2586	-3118	967	228
2591	-2788	892	182
2596	-2454	763	122
2601	-2095	587	78
2606	-1776	413	7
2611	-1474	286	-60
2616	-1233	210	-108
2621	-991	137	-126
2626	-779	76	-134
2631	-574	-37	-155
2636	-367	-188	-139
2641	-181	-366	-128
2646	-24	-476	-95
2651	184	-628	41
2656	314	-878	162
2661	398	-952	237
2666	572	-1069	276
2671	578	-1119	293
2676	578	-1086	206
2681	615	-1087	60
2686	650	-1068	-86
2691	678	-1137	-97
2696	572	-825	20
