1	442	1331	-120
32	-840	622	-588
63	-869	131	-1174
105	-495	242	-1125
125	-1101	-26	-1724
156	-1415	-384	-140
187	-1964	-678	1716
218	-609	833	1213
249	-1190	-1016	-2814
280	-1803	-333	-1498
312	464	261	4779
342	-1007	1595	2038
373	37	-885	-2156
404	-520	-450	-3064
435	-605	677	-1836
467	693	-550	3916
497	-382	3869	2529
528	657	-321	-1650
559	288	-1315	-3707
590	-82	-220	-1422
622	668	-76	4984
652	-746	2140	1079
683	849	-782	-2396
714	321	-2547	-3451
745	1160	-347	-2094
777	483	833	2863
807	699	2141	4685
838	356	239	-1497
869	512	-480	-3653
900	253	99	-2311
932	49	309	1433
962	670	740	5879
993	539	1744	2185
1024	455	-1580	-3389
1055	-146	-916	-3851
1087	-94	-391	-2676
1117	309	-491	1014
1148	429	-93	4435
1179	309	674	1600
1210	718	-1116	-3767
1242	-621	-849	-3130
1272	25	-75	-1524
1303	-113	305	3689
1334	-380	2309	5516
1365	25	-748	-281
1397	251	139	-3564
1427	232	-414	-3417
1458	-62	-83	-638
1489	-664	252	2548
1520	-562	161	5253
1552	-229	1445	2056
1582	858	-1728	-2496
1613	-33	-1413	-3561
1644	175	-1422	-2516
1675	956	-879	-518
1707	-1144	2065	5404
1737	292	1535	1660
1768	1443	-1457	-1659
1799	-968	-789	-1957
1830	-274	-717	-2941
1862	-1320	34	208
1892	659	1590	5839
1923	-309	1870	2299
1954	670	-857	-2254
1985	288	-1544	-2550
2017	94	-527	-2748
2047	-98	-38	-73
2078	-263	241	4430
2109	-320	436	2371
2140	799	-289	-1267
2172	-199	-1051	-2572
2202	-319	-351	-2696
2233	-303	-222	-1287
2264	85	370	2173
2295	-475	1727	4804
2327	-163	1219	1421
2357	926	-1315	-1712
2388	919	-1102	-2906
2419	539	-1015	-2761
2450	-76	-347	-1022
2482	-294	282	2324
2512	-1521	1709	4341
2543	173	-289	730
2574	58	-720	-1441
2605	-325	-481	-2518
2637	59	-491	-2299
2667	-741	-323	-150
2698	350	529	3173
2729	562	82	4005
2760	296	1074	-199
2792	371	-487	-1743
2822	-138	-246	-2378
2853	-206	-130	-1437
2884	-144	-206	856
2915	-61	714	3682
2947	-114	540	189
2977	730	-300	-2176
3008	-163	-925	-2444
3039	-329	-638	-1746
3070	-618	-82	77
3102	-945	656	2325
3132	-1024	2037	3553
3163	1186	-140	-1179
3194	878	-1439	-2543
3225	-563	-1697	-2206
3257	54	425	-776
3287	-650	137	1401
3318	-745	315	4172
3349	205	1478	2245
3380	691	-250	-1621
3412	-142	-1176	-2721
3442	71	-956	-2449
3473	-1072	-772	1096
3504	1318	18	4890
3535	184	1044	1149
3567	329	1843	-1454
3597	520	-366	-2285
3628	479	-1373	-1965
3659	340	72	-477
3690	-37	1050	3310
3722	-788	308	1590
3752	440	107	-1706
3783	62	-481	-2929
3814	-216	-625	-1921
3845	-700	152	288
3877	-1566	-818	3595
3907	90	2098	2155
3938	641	-768	-1286
3969	704	-1426	-2031
4000	441	-982	-1441
4032	-894	-314	-76
4062	-591	650	1065
4093	523	1550	3668
4124	377	-5	1752
4155	-277	-189	-2170
4187	248	-471	-3124
4217	497	-1564	-2047
4248	-147	-724	184
4279	-2233	-513	3522
4310	-571	-1183	3838
4342	999	883	380
4372	625	194	-1983
4403	-56	-193	-3167
