2	315	483	-491
32	1795	-664	-3767
63	2639	-7369	-8102
102	-6554	-6873	-11562
125	-7301	-2828	-13066
157	-7125	3398	-12886
187	-5792	8168	-10597
218	-4134	10969	-7593
249	-2912	12280	-5216
280	-2193	12839	-3049
312	-231	-948	-661
342	-1238	-918	503
373	-2879	-106	273
404	-5535	-1559	-1176
435	-1628	-2355	-2441
467	-2226	-1608	-445
497	-1196	-1109	-755
528	-36	-413	-443
559	771	1111	1668
590	1818	4551	6471
622	231	8874	9149
652	-342	9505	9300
683	-1882	8714	9821
714	-3370	7018	11210
745	-4531	4148	12384
777	-4986	303	12992
807	-4648	-3326	12277
838	-23848	-5676	1616
869	-3087	754	1092
900	-2688	1779	1427
932	-2950	-397	483
962	-1730	1007	90
993	-2145	2639	912
1024	-224	1588	683
1055	557	2749	-197
1087	-6	-800	-414
1117	1067	-4025	-2024
1148	-3277	-12353	-2011
1179	-5580	-13499	-6323
1210	-7563	-9761	-10943
1242	-8978	-2754	-14227
1272	-8562	5078	-13663
1303	-6725	10786	-9805
1334	-5217	13586	-5531
1365	-10699	895	-319
1397	8082	-4321	-1208
1427	-4242	472	-155
1458	-987	-1317	-127
1489	-4970	-764	-563
1520	-2483	-2058	-2059
1552	-1789	-1272	-3755
1582	390	-1200	-1168
1613	-120	-851	-308
1644	49	168	1874
1675	1856	2496	4905
1707	-1609	7785	9837
1737	-4818	6814	13342
1768	-5818	2067	14589
1799	-5542	-3192	14544
1830	-4137	-7273	12941
1862	-2151	-9580	11371
1892	-285	-10176	10722
1923	1498	-9511	11136
1954	-5736	12773	-2362
1985	-5310	-357	3815
2017	-2066	3195	-2065
2047	-5032	915	280
2078	-4106	1074	2120
2109	-2535	1897	2000
2140	-1449	970	1726
2172	-1189	324	657
2202	1028	-256	-721
2233	56	-1186	-582
2264	-41	-417	-1057
2295	-871	-1065	-1700
2327	-380	-584	-995
2357	-594	-122	-1404
2388	151	129	-632
2419	-770	272	-856
2450	680	830	831
2482	173	174	784
2512	-82	378	24
2543	-218	-102	-52
2574	-423	-585	-455
