1	2	-80	-27
32	-28	3	70
63	-16	0	-105
111	6	-14	59
125	-28	-78	64
156	9	-57	8
187	-27	36	18
218	-36	-11	74
249	-37	32	103
280	-4	11	7
311	10	-21	52
342	-35	-54	15
373	-33	12	-100
404	-9	26	34
435	-23	-25	-130
466	-49	-12	86
497	2	3	40
528	-33	-7	-32
559	-45	-32	-10
590	-63	-17	-133
621	-76	13	-64
652	12	16	42
683	-20	42	-52
714	-11	23	12
745	-65	-2	-80
777	-79	0	-108
807	-24	0	-111
838	-25	35	-49
869	-9	-40	74
900	-35	29	-20
931	-4	-1	-5
962	-52	18	-128
993	-18	-12	43
1024	-5	-75	61
1055	-52	-17	-17
1087	-28	-19	-33
1117	5	-41	-7
1148	-24	49	27
1179	-53	46	-133
1210	-30	23	71
1242	-37	15	26
1272	27	-39	-11
1303	-96	39	-1
1334	-36	5	-112
1365	-48	59	39
1397	-47	-21	-128
1427	-36	-22	-48
1458	-16	-1	50
1489	-27	6	-4
1520	-53	27	29
1552	-82	70	-92
1582	-27	-2	39
1613	4	-44	1
1644	-21	-8	-61
1675	-10	12	-15
1706	-61	25	-4
1737	-22	33	45
1768	-85	29	-146
1799	-24	26	-8
1830	-2	-21	71
1862	-29	-45	-46
1892	-78	43	15
1923	-72	-7	-133
1954	-8	45	70
1985	-8	-21	-172
2017	-40	9	-30
2047	-56	-21	21
2078	-34	3	39
2109	-32	-27	50
2140	-75	47	-105
2172	-29	16	93
2202	-34	51	7
2233	-56	-14	-70
2264	-52	0	-7
2295	-58	26	-86
2327	-48	37	45
2357	-46	5	-131
2388	-29	20	-42
2419	-1	12	21
2450	-36	10	-26
2482	-42	20	71
2512	-45	46	-99
2543	-23	-40	83
2574	-13	6	52
2605	-49	-68	-80
2637	-22	-35	18
2667	-77	8	-118
2698	-20	36	14
2729	-5	43	-138
2760	2	-35	-74
2792	40	46	-8
2822	-22	9	-2
2853	-50	23	37
2884	-49	-28	-127
2915	-40	-15	90
2947	19	9	24
2977	4	-25	-39
3008	-1	16	21
3039	-37	-45	-89
3070	-33	-25	55
3102	-76	16	-83
3132	-44	8	108
3163	7	-50	27
3194	-26	-25	7
3225	-37	-18	30
3257	-40	22	-97
3287	2	1	102
3318	-65	-44	-48
3349	-32	-21	-37
3380	-10	-31	58
3412	-13	72	-40
3442	-46	23	1
3473	-49	36	-128
3504	-48	25	58
3535	-22	-8	56
3567	-41	-36	-21
3597	-20	-49	4
3628	-24	19	-84
3659	-56	1	65
3690	-36	37	-131
3722	-37	-51	75
3752	-20	-64	43
