1	-24	-3	-56
32	-55	-42	-30
63	-77	51	43
111	-45	17	-27
125	-21	-6	77
156	-47	12	-108
187	-77	-29	-8
218	-54	30	40
249	-62	27	-45
280	-48	1	-12
311	-29	12	-20
342	-35	32	30
373	-19	-5	-61
404	-21	41	-1
435	-82	45	-1
466	-55	8	-37
497	-71	48	-56
528	-58	38	-49
559	-65	42	31
590	-35	15	-30
621	-59	3	84
652	-60	-3	-7
683	-74	28	-21
714	-65	35	20
745	-39	-2	-77
776	-58	28	77
807	-12	-3	21
838	-15	-2	-4
869	-49	48	11
900	-55	57	-26
931	-36	55	20
962	-29	65	-95
993	-16	17	55
1024	5	-9	89
1055	-32	24	3
1086	-41	5	27
1117	-34	38	-10
1148	-55	4	37
1179	-28	-23	-75
1210	-45	-8	78
1242	-49	29	-62
1272	-57	-8	31
1303	-63	21	-2
1334	-73	-25	-30
1365	-36	-6	87
1397	-11	31	-112
1427	-36	19	93
1458	-29	8	-58
1489	-47	61	1
1520	-60	19	17
1551	-61	12	-1
1582	-70	25	-77
1613	-42	-5	-87
1644	-39	-29	53
1675	-8	-13	-45
1706	-52	25	94
1737	4	-2	-33
1768	-42	25	-39
1799	-60	39	-20
1830	-74	41	-59
1861	-19	32	39
1892	-22	-3	-1
1923	-18	35	-23
1954	-39	-25	59
1985	-29	11	-38
2017	-53	57	-7
2047	-86	45	-105
2078	-39	-33	64
2109	-18	1	2
2140	-26	-31	-5
2171	-51	-33	-7
2202	-60	38	-48
2233	-78	65	-2
2264	-90	39	-105
2295	-39	9	68
2327	-42	-5	-121
2357	-42	-2	-12
2388	-51	12	11
2419	-84	-11	-33
2450	-90	11	72
2481	-73	59	-12
2512	-42	15	127
2543	-45	-22	-77
2574	-84	-8	-18
2605	1	-15	9
2636	27	32	-11
2667	-99	25	24
2698	5	24	-133
2729	-21	11	108
2760	-100	28	-38
2794	-51	11	-150
2822	-43	-11	-56
2853	-45	31	-27
2884	-54	35	-26
2915	-51	2	-80
2947	-28	9	74
2977	-38	2	23
3008	8	8	17
3039	-62	25	-20
3070	-93	37	-42
3102	-77	98	-23
3132	-77	-5	-89
3163	-48	-10	52
3194	-28	-13	14
3225	-47	-28	-15
3257	-48	-29	64
3287	-12	-19	-77
3318	-60	27	-4
3349	-25	55	-97
3380	5	8	17
3412	-29	18	-115
3442	-47	21	-30
