1	-40	-83	1904
6	-28	-35	1914
11	-20	-20	1971
16	-55	6	1828
21	-21	-15	2013
26	-58	10	1814
31	-14	-56	1992
36	-29	-91	1954
41	-68	-96	1794
46	-1	-122	2048
51	-35	-115	1893
56	-51	-117	1820
61	0	-163	1991
66	-46	-156	1855
71	-20	-172	1943
76	-26	-167	1922
81	-44	-147	1878
86	-17	-126	1946
91	-34	-114	1899
108	-12	-82	1971
111	-17	-50	1963
116	-48	-4	1811
121	-14	-7	1982
126	-41	-3	1895
131	-37	-10	1893
136	-37	-55	1914
141	1	-87	1992
146	-37	-99	1879
151	-38	-105	1872
156	-15	-117	1963
161	-30	-119	1899
166	-33	-140	1897
171	-25	-154	1946
176	-42	-163	1890
181	-25	-157	1920
186	-19	-154	1938
191	-33	-122	1910
196	-33	-119	1900
201	-30	-114	1929
206	-36	-106	1909
211	-32	-101	1905
216	-28	-87	1949
221	-23	-48	1956
226	-44	-23	1823
231	-15	-13	1959
236	-29	-21	1917
241	-44	-38	1887
246	-40	-71	1878
251	-28	-94	1933
256	-7	-110	2009
261	-40	-101	1829
266	-38	-108	1870
271	-13	-120	1984
276	-41	-116	1875
281	-40	-137	1899
286	-24	-140	1942
291	-36	-146	1883
296	-36	-140	1902
301	-22	-132	1948
306	-33	-118	1894
311	-24	-110	1916
316	-22	-110	1933
321	-29	-104	1901
326	-37	-104	1904
331	-28	-92	1926
336	-21	-58	1942
341	-43	-47	1873
346	-9	-31	1963
351	-40	-8	1829
356	-10	-43	1987
361	-51	-57	1856
366	7	-77	2039
371	-50	-86	1850
376	-38	-104	1855
381	-7	-108	1999
386	-43	-101	1875
391	-37	-113	1860
396	-18	-122	1964
401	-20	-118	1930
406	-39	-112	1874
411	-25	-126	1950
416	-28	-125	1924
421	-39	-111	1885
426	-22	-115	1930
431	-31	-115	1929
436	-36	-106	1883
441	-29	-113	1910
446	-25	-109	1919
451	-35	-109	1914
456	-37	-94	1916
461	-19	-99	1928
466	-26	-67	1918
471	-27	-65	1926
476	-40	-41	1898
481	-32	-38	1932
486	-29	-38	1920
491	-36	-58	1887
496	-35	-60	1912
501	-44	-88	1845
506	-19	-108	1985
511	-29	-102	1933
516	-42	-94	1857
521	-19	-109	1958
526	-32	-115	1935
531	-34	-117	1883
536	-27	-102	1925
541	-25	-114	1934
546	-36	-108	1907
551	-35	-119	1891
556	-24	-109	1928
561	-35	-107	1914
566	-39	-103	1889
571	-19	-99	1920
576	-22	-96	1952
581	-27	-66	1929
586	-30	-64	1901
591	-39	-52	1907
596	-30	-52	1890
601	-27	-59	1935
606	-38	-65	1893
611	-23	-70	1936
616	-41	-97	1876
621	-34	-94	1923
626	-20	-109	1952
631	-34	-103	1896
636	-36	-94	1890
641	-22	-107	1940
646	-28	-106	1916
651	-40	-101	1911
656	-24	-105	1921
661	-26	-98	1911
666	-34	-100	1890
671	-32	-96	1910
676	-22	-90	1926
681	-33	-63	1932
686	-41	-65	1902
691	-24	-55	1919
696	-35	-62	1895
701	-30	-63	1913
706	-34	-73	1923
711	-29	-78	1956
716	-38	-88	1892
721	-33	-95	1914
726	-29	-99	1940
731	-33	-97	1899
736	-31	-100	1912
741	-26	-100	1935
746	-38	-102	1902
751	-41	-106	1903
756	-29	-88	1928
761	-27	-91	1923
766	-39	-87	1925
771	-25	-61	1934
776	-36	-65	1905
781	-31	-64	1912
786	-35	-66	1888
791	-30	-69	1921
796	-38	-65	1925
801	-31	-76	1899
806	-22	-100	1911
811	-34	-97	1914
816	-27	-101	1904
821	-35	-108	1930
826	-20	-94	1916
831	-25	-101	1906
836	-27	-98	1905
841	-26	-95	1916
846	-23	-75	1915
851	-21	-64	1920
856	-34	-65	1909
861	-30	-65	1917
866	-26	-60	1906
871	-28	-76	1924
876	-33	-79	1897
881	-28	-92	1924
886	-37	-100	1933
891	-26	-97	1906
896	-25	-92	1903
901	-26	-90	1916
906	-30	-104	1915
911	-27	-97	1923
916	-26	-74	1918
921	-27	-63	1912
926	-25	-61	1899
931	-34	-68	1910
936	-29	-71	1910
941	-22	-70	1930
946	-24	-96	1911
951	-25	-93	1911
956	-29	-93	1908
961	-34	-97	1913
966	-30	-88	1912
971	-34	-87	1914
976	-20	-76	1923
981	-30	-77	1916
986	-30	-63	1918
991	-30	-66	1917
996	-41	-68	1918
1001	-30	-83	1915
1006	-31	-90	1913
1011	-33	-95	1904
1016	-29	-93	1902
1021	-32	-89	1889
1026	-35	-94	1917
1031	-35	-93	1901
1036	-25	-78	1928
1041	-31	-74	1900
1046	-31	-75	1902
1051	-34	-80	1912
1056	-20	-78	1919
1061	-36	-83	1925
1066	-26	-86	1911
1071	-33	-98	1906
1076	-32	-91	1910
1081	-34	-102	1934
1086	-28	-81	1921
1091	-36	-79	1927
1096	-25	-74	1922
1101	-34	-70	1917
1106	-32	-74	1903
1111	-33	-83	1924
1116	-28	-82	1929
1121	-24	-95	1913
1126	-22	-101	1914
1131	-36	-99	1924
1136	-25	-99	1921
1141	-36	-78	1914
1146	-25	-79	1929
1151	-28	-69	1923
1156	-26	-74	1913
1161	-24	-73	1924
1166	-31	-79	1925
1171	-35	-83	1916
1176	-32	-90	1910
1181	-28	-82	1917
1186	-19	-94	1896
1191	-34	-88	1917
1196	-27	-91	1902
1201	-27	-80	1908
1206	-29	-76	1913
1211	-32	-77	1916
1216	-30	-79	1897
1221	-24	-79	1898
1226	-33	-88	1921
1231	-38	-86	1924
1236	-28	-92	1917
1241	-31	-85	1922
1246	-23	-92	1907
1251	-40	-88	1920
1256	-42	-82	1920
1261	-29	-85	1915
1266	-28	-66	1922
1271	-30	-79	1923
1276	-28	-85	1901
1281	-17	-89	1918
1286	-33	-95	1923
1291	-27	-93	1927
1296	-32	-89	1916
1301	-33	-88	1924
1306	-27	-85	1905
1311	-31	-84	1910
1316	-23	-70	1929
1321	-21	-71	1932
1326	-36	-74	1906
1331	-33	-79	1905
1336	-34	-74	1932
1341	-28	-97	1898
1346	-32	-90	1912
1351	-31	-89	1904
1356	-28	-93	1911
1361	-21	-83	1911
1366	-26	-83	1914
1371	-31	-75	1915
1376	-39	-75	1919
1381	-29	-70	1907
1386	-22	-77	1911
1391	-28	-84	1920
1396	-22	-79	1914
1401	-32	-81	1916
1406	-27	-86	1898
1411	-34	-88	1909
1416	-22	-89	1909
1421	-27	-84	1913
1426	-24	-81	1911
1431	-33	-83	1923
1436	-29	-76	1919
1441	-36	-72	1922
1446	-33	-80	1900
1451	-24	-89	1908
1456	-28	-81	1917
1461	-29	-84	1914
1466	-26	-91	1913
1471	-28	-92	1910
1476	-33	-83	1905
1481	-27	-93	1913
1486	-24	-91	1921
1491	-22	-85	1911
1496	-32	-82	1922
1501	-31	-79	1914
1506	-22	-87	1925
1511	-26	-85	1903
1516	-36	-72	1932
1521	-33	-78	1925
1526	-35	-78	1930
1531	-26	-81	1920
1536	-29	-78	1920
1541	-26	-82	1915
1546	-35	-95	1921
1551	-31	-88	1901
1556	-30	-84	1904
1561	-33	-82	1914
1566	-37	-86	1901
1571	-20	-85	1912
1576	-25	-86	1911
1581	-36	-76	1912
1586	-29	-87	1915
1591	-33	-83	1906
1596	-23	-84	1912
1601	-34	-85	1903
1606	-29	-82	1921
1611	-20	-82	1926
1616	-32	-100	2124
1621	-37	-103	2083
1626	-19	-83	1935
1631	-41	-90	1925
1636	-20	-87	1832
1641	-19	-86	1948
1646	-44	-79	1859
1651	-20	-81	1948
1656	-22	-85	1897
1661	-46	-74	1883
1666	-37	-81	1922
1671	-17	-94	1947
1676	-35	-83	1897
1681	-32	-89	1889
1686	-26	-90	1927
1691	-35	-85	1933
1696	-26	-79	1887
1701	-25	-88	1908
1706	-14	-78	1918
1711	-37	-91	1918
1716	-26	-89	1912
1721	-21	-85	1925
1726	-29	-81	1919
1731	-30	-82	1909
1736	-21	-80	1900
1741	-29	-84	1909
1746	-23	-79	1915
1751	-35	-85	1896
1756	-39	-79	1917
1761	-32	-89	1932
1766	-24	-79	1909
1771	-31	-84	1912
1776	-28	-82	1912
1781	-32	-81	1915
1786	-24	-76	1910
1791	-24	-82	1921
1796	-24	-77	1910
1801	-31	-94	1924
1806	-36	-83	1928
1811	-36	-87	1928
1816	-32	-82	1919
1821	-31	-82	1904
1826	-21	-81	1917
1831	-34	-85	1924
1836	-24	-80	1915
1841	-28	-86	1920
1846	-31	-82	1923
1851	-25	-81	1922
1856	-33	-82	1896
1861	-33	-95	1914
1866	-30	-79	1916
1871	-34	-83	1905
1876	-32	-77	1916
1881	-28	-89	1910
1886	-31	-80	1927
1891	-27	-87	1922
1896	-37	-82	1912
1901	-33	-79	1926
1906	-26	-76	1922
1911	-31	-87	1918
1916	-27	-90	1917
1921	-31	-85	1914
1926	-35	-89	1914
1931	-27	-78	1901
1936	-22	-87	1898
1941	-29	-82	1904
1946	-27	-78	1908
1951	-26	-73	1918
1956	-29	-84	1917
1961	-29	-74	1915
1966	-25	-82	1918
1971	-34	-80	1911
1976	-39	-83	1915
1981	-33	-82	1918
1986	-32	-86	1905
1991	-26	-80	1911
1996	-28	-82	1929
2001	-29	-78	1916
2006	-25	-82	1915
2011	-22	-72	1916
2016	-19	-80	1913
2021	-30	-77	1927
2026	-26	-91	1902
2031	-37	-80	1917
2036	-34	-88	1923
2041	-25	-80	1917
2046	-19	-70	1913
2051	-30	-80	1908
2056	-27	-78	1919
2061	-25	-85	1908
2066	-21	-91	1920
2071	-34	-90	1922
2076	-30	-88	1912
2081	-29	-94	1909
2086	-33	-90	1914
2091	-30	-79	1914
2096	-33	-80	1915
2101	-31	-77	1926
2106	-27	-75	1913
2111	-30	-78	1914
2116	-32	-84	1903
2121	-31	-93	1917
2126	-33	-89	1917
2131	-28	-85	1911
2136	-34	-84	1910
2141	-34	-81	1920
2146	-22	-84	1911
2151	-30	-78	1908
2156	-27	-73	1916
2161	-31	-78	1916
2166	-28	-79	1928
2171	-35	-81	1905
2176	-29	-83	1911
2181	-35	-85	1904
2186	-35	-91	1932
2191	-28	-81	1913
2196	-29	-92	1915
2201	-21	-87	1914
2206	-31	-87	1912
2211	-36	-85	1916
2216	-23	-76	1908
2221	-37	-83	1921
2226	-24	-84	1918
2231	-33	-87	1913
2236	-25	-82	1920
2241	-30	-81	1926
2246	-26	-81	1916
2251	-27	-86	1918
2256	-24	-83	1909
2261	-30	-85	1907
2266	-32	-84	1928
2271	-32	-87	1923
2276	-26	-83	1919
2281	-38	-81	1913
2286	-27	-92	1907
2291	-29	-86	1922
2296	-26	-83	1918
2301	-22	-82	1936
2306	-36	-90	1923
2311	-26	-86	1922
2316	-23	-80	1924
2321	-36	-86	1906
2326	-33	-85	1934
2331	-32	-77	1905
2336	-25	-80	1915
2341	-29	-86	1913
2346	-34	-79	1926
2351	-27	-86	1915
2356	-31	-82	1924
2361	-33	-83	1908
2366	-31	-76	1910
2371	-29	-79	1898
2376	-23	-77	1907
2381	-31	-84	1926
2386	-26	-85	1923
2391	-38	-85	1909
2396	-27	-84	1908
2401	-30	-79	1912
2406	-32	-86	1912
2411	-26	-77	1916
2416	-40	-76	1926
2421	-24	-83	1920
2426	-22	-82	1920
2431	-37	-83	1911
2436	-27	-86	1919
2441	-22	-89	1918
2446	-33	-85	1917
2451	-30	-84	1917
2456	-24	-81	1924
2461	-31	-85	1906
2466	-26	-89	1910
2471	-27	-82	1920
2476	-28	-83	1914
2481	-30	-82	1921
2486	-27	-85	1907
2491	-33	-87	1907
2496	-29	-82	1903
2501	-36	-82	1916
2506	-30	-82	1924
2511	-26	-81	1912
2516	-30	-83	1909
2521	-32	-83	1922
2526	-26	-79	1930
2531	-25	-84	1914
2536	-33	-86	1925
2541	-30	-88	1930
2546	-31	-80	1909
2551	-28	-80	1916
2556	-34	-85	1917
2561	-23	-83	1919
2566	-26	-83	1924
2571	-31	-83	1915
2576	-24	-77	1899
2581	-27	-79	1910
2586	-31	-80	1921
2591	-30	-79	1928
2596	-33	-78	1926
2601	-27	-84	1920
2606	-34	-78	1917
2611	-33	-73	1915
2616	-36	-78	1931
2621	-26	-85	1920
2626	-23	-83	1906
2631	-32	-78	1915
2636	-25	-86	1910
2641	-23	-80	1925
2646	-30	-88	1928
2651	-25	-83	1922
2656	-26	-74	1910
2661	-31	-91	1914
2666	-31	-97	1908
2671	-30	-83	1929
2676	-32	-82	1905
2681	-40	-84	1919
2686	-25	-85	1909
2691	-30	-87	1904
2696	-26	-84	1915
2701	-30	-89	1924
2706	-28	-80	1920
2711	-30	-78	1921
2716	-30	-79	1906
2721	-29	-94	1895
2726	-20	-80	1928
2731	-29	-82	1908
2736	-35	-77	1931
2741	-30	-85	1902
2746	-33	-89	1916
2751	-27	-84	1920
2756	-31	-85	1915
2761	-33	-91	1921
2766	-32	-82	1926
2771	-28	-83	1918
2776	-27	-88	1921
2781	-26	-82	1907
2786	-30	-87	1915
2791	-29	-80	1923
2796	-33	-79	1907
2801	-28	-83	1902
2806	-33	-82	1910
2811	-29	-79	1920
2816	-32	-79	1927
2821	-25	-92	1918
2826	-20	-79	1921
2831	-29	-92	1914
2836	-27	-80	1919
2841	-35	-77	1917
2846	-36	-81	1925
2851	-34	-81	1902
2856	-31	-78	1917
2861	-32	-81	1909
2866	-34	-91	1902
2871	-31	-75	1898
2876	-32	-87	1916
2881	-34	-84	1906
2886	-23	-83	1920
2891	-41	-82	1904
2896	-27	-85	1908
2901	-29	-82	1926
2906	-36	-85	1907
2911	-23	-86	1900
2916	-39	-75	1910
2921	-28	-85	1899
2926	-32	-80	1917
2931	-33	-88	1921
2936	-23	-72	1908
2941	-30	-82	1918
2946	-23	-72	1913
2951	-28	-83	1920
2956	-25	-79	1926
2961	-28	-85	1912
2966	-33	-79	1921
2971	-30	-90	1917
2976	-35	-78	1909
2981	-28	-82	1927
2986	-31	-83	1919
2991	-33	-78	1940
2996	-27	-85	1926
3001	-30	-88	1922
3006	-31	-82	1925
3011	-33	-79	1913
3016	-26	-80	1919
3021	-32	-89	1907
3026	-22	-94	1918
3031	-35	-84	1915
3036	-24	-88	1918
3041	-26	-89	1907
3046	-27	-83	1905
3051	-34	-71	1905
3056	-27	-82	1927
3061	-36	-78	1909
3066	-36	-90	1900
3071	-29	-87	1909
3076	-30	-88	1920
3081	-27	-87	1924
3086	-34	-75	1928
3091	-31	-85	1923
3096	-28	-78	1904
3101	-33	-76	1910
3106	-31	-75	1923
3111	-32	-85	1916
3116	-32	-85	1907
3121	-19	-84	1918
3126	-28	-95	1911
3131	-30	-79	1907
3136	-27	-81	1917
3141	-28	-83	1911
3146	-38	-77	1909
3151	-29	-80	1910
3156	-27	-90	1920
3161	-32	-88	1919
3166	-34	-79	1914
3171	-29	-90	1908
3176	-32	-80	1921
3181	-24	-88	1910
3186	-28	-76	1916
3191	-36	-91	1903
3196	-23	-89	1915
3201	-26	-78	1904
3206	-32	-77	1918
3211	-29	-83	1924
3216	-25	-86	1902
3221	-32	-85	1904
3226	-37	-82	1919
3231	-33	-80	1917
3236	-30	-87	1915
3241	-34	-80	1898
3246	-30	-89	1918
3251	-31	-80	1914
3256	-32	-82	1915
3261	-27	-84	1909
3266	-25	-82	1915
3271	-28	-77	1907
3276	-33	-87	1917
3281	-32	-85	1914
3286	-34	-76	1920
3291	-30	-92	1921
3296	-31	-74	1911
3301	-31	-87	1911
3306	-33	-87	1919
3311	-35	-91	1921
3316	-21	-78	1915
3321	-30	-81	1919
3326	-30	-78	1903
3331	-25	-81	1906
3336	-34	-85	1911
3341	-31	-76	1908
3346	-26	-84	1903
3351	-24	-81	1920
3356	-32	-73	1910
3361	-34	-78	1924
3366	-23	-85	1909
3371	-29	-82	1910
3376	-28	-81	1913
3381	-35	-80	1910
3386	-25	-86	1926
3391	-35	-76	1905
3396	-36	-85	1914
3401	-30	-84	1918
3406	-36	-89	1922
3411	-31	-83	1918
3416	-26	-81	1921
3421	-27	-79	1928
3426	-40	-81	1915
3431	-30	-71	1911
3436	-19	-77	1909
3441	-22	-81	1913
3446	-35	-88	1921
3451	-25	-84	1920
3456	-31	-86	1915
3461	-33	-86	1909
3466	-28	-82	1920
3471	-34	-86	1913
3476	-27	-80	1914
3481	-23	-80	1915
3486	-34	-73	1916
3491	-32	-79	1916
3496	-28	-75	1903
3501	-29	-77	1915
3506	-29	-85	1905
3511	-34	-81	1924
3516	-31	-82	1899
3521	-28	-80	1916
3526	-33	-84	1920
3531	-27	-81	1905
3538	-36	-76	1908
3541	-31	-84	1916
3546	-31	-74	1915
3551	-29	-89	1924
3556	-30	-87	1919
3561	-29	-90	1922
3566	-36	-81	1922
3571	-32	-71	1917
3576	-31	-78	1906
3581	-33	-87	1919
3586	-33	-84	1908
3591	-27	-78	1908
3596	-34	-86	1920
3601	-33	-84	1916
3606	-22	-81	1918
3611	-25	-84	1906
3616	-30	-77	1921
3621	-37	-85	1912
3626	-30	-96	1916
3631	-29	-78	1914
3636	-28	-89	1913
3641	-28	-76	1915
3646	-28	-78	1911
3651	-31	-87	1913
3656	-31	-81	1913
3661	-32	-87	1928
3666	-27	-88	1913
3671	-26	-80	1909
3676	-26	-85	1908
3681	-32	-73	1922
3686	-30	-80	1903
3691	-33	-82	1930
3696	-24	-94	1914
3701	-33	-83	1920
3706	-33	-84	1915
3711	-33	-85	1914
3716	-27	-82	1909
3721	-28	-80	1934
3726	-29	-83	1900
3731	-27	-82	1915
3736	-22	-80	1912
3741	-25	-77	1917
3746	-30	-88	1917
3751	-30	-85	1919
3756	-36	-86	1916
3761	-30	-83	1918
3766	-28	-78	1922
3771	-30	-83	1907
3776	-34	-78	1909
3781	-31	-78	1914
3786	-32	-81	1911
3791	-28	-81	1914
3796	-31	-85	1916
3801	-33	-81	1915
3806	-30	-87	1929
3811	-25	-78	1913
3816	-27	-89	1921
3821	-27	-87	1920
3826	-41	-84	1907
3831	-33	-83	1908
3836	-27	-70	1913
3841	-17	-80	1914
3846	-27	-72	1907
3851	-35	-76	1904
3856	-32	-84	1908
3861	-28	-87	1927
3866	-21	-78	1912
3871	-23	-75	1913
3876	-21	-86	1908
3881	-29	-84	1915
3886	-34	-88	1908
3891	-40	-83	1911
3896	-30	-77	1920
3901	-24	-85	1918
3906	-30	-82	1916
3911	-30	-85	1912
3916	-27	-80	1926
3921	-28	-83	1906
3926	-31	-77	1908
3931	-33	-80	1907
3936	-26	-78	1914
3941	-33	-87	1906
3946	-35	-76	1910
3951	-29	-87	1902
3956	-30	-84	1916
3961	-32	-88	1911
3966	-31	-80	1908
3971	-35	-86	1927
3976	-31	-83	1919
3981	-26	-83	1906
3986	-32	-81	1910
3991	-36	-86	1897
3996	-28	-82	1923
4001	-33	-87	1921
4006	-21	-82	1922
4011	-29	-79	1908
4016	-33	-85	1909
4021	-26	-82	1910
4026	-29	-82	1930
4031	-28	-86	1931
4036	-27	-77	1931
4041	-24	-79	1908
4046	-23	-82	1914
4051	-29	-85	1897
4056	-19	-81	1920
4061	-23	-90	1930
4066	-28	-81	1918
4071	-30	-81	1909
4076	-29	-78	1913
4081	-26	-83	1928
4086	-30	-76	1916
4091	-36	-79	1928
4096	-31	-73	1924
4101	-23	-77	1914
4106	-20	-83	1919
4111	-25	-77	1915
4116	-29	-86	1917
4121	-30	-84	1927
4126	-30	-77	1906
4131	-27	-86	1914
4136	-29	-81	1916
4141	-27	-81	1915
4146	-31	-79	1917
4151	-34	-82	1922
4156	-27	-81	1919
4161	-31	-80	1918
4166	-26	-75	1907
4171	-36	-89	1938
4176	-35	-91	1900
4181	-36	-79	1924
4186	-25	-81	1920
4191	-33	-85	1910
4196	-21	-76	1901
4201	-24	-87	1926
4206	-36	-87	1933
4211	-34	-79	1917
4216	-30	-79	1921
4221	-26	-84	1914
4226	-30	-83	1914
4231	-19	-81	1919
4236	-29	-83	1918
4241	-32	-88	1913
4246	-28	-88	1921
4251	-27	-87	1916
4256	-26	-90	1909
4261	-26	-81	1914
4266	-30	-83	1922
4271	-28	-87	1914
4276	-25	-85	1909
4281	-30	-74	1897
4286	-32	-81	1907
4291	-29	-81	1908
4296	-31	-74	1915
4301	-25	-74	1916
4306	-29	-85	1907
4311	-28	-84	1924
4316	-22	-84	1908
4321	-27	-92	1907
4326	-30	-75	1920
4331	-22	-77	1909
4336	-26	-85	1890
4341	-28	-77	1922
4346	-33	-85	1924
4351	-33	-83	1910
4356	-31	-74	1921
4361	-27	-80	1902
4366	-25	-85	1911
4371	-38	-86	1916
4376	-28	-83	1911
4381	-19	-79	1925
4386	-23	-76	1915
4391	-19	-82	1922
4396	-30	-89	1914
4401	-25	-82	1926
4406	-19	-69	1909
4411	-31	-78	1924
4416	-25	-82	1911
4421	-23	-86	1918
4426	-30	-82	1908
4431	-28	-75	1926
4436	-32	-81	1931
4441	-36	-75	1915
4446	-29	-75	1911
4451	-23	-80	1916
4456	-30	-83	1920
4461	-24	-87	1918
4466	-32	-80	1920
4471	-30	-78	1906
4476	-34	-79	1912
4481	-31	-82	1913
4486	-28	-78	1915
4491	-30	-78	1918
4496	-31	-82	1917
4501	-26	-90	1912
4506	-30	-80	1904
4511	-30	-82	1920
4516	-29	-80	1916
4521	-26	-82	1911
4526	-32	-78	1908
4531	-37	-79	1919
4536	-26	-78	1908
4541	-31	-87	1912
4546	-33	-80	1928
4551	-33	-80	1914
4556	-26	-79	1917
4561	-25	-83	1923
4566	-31	-87	1925
4571	-26	-89	1906
4576	-36	-83	1918
4581	-30	-83	1922
4586	-33	-85	1915
4591	-38	-82	1925
4596	-34	-77	1926
4601	-30	-78	1919
4606	-33	-81	1909
4611	-28	-80	1926
4616	-25	-84	1920
4621	-29	-71	1922
4626	-28	-73	1905
4631	-26	-90	1908
4636	-22	-81	1922
4641	-32	-80	1893
4646	-26	-70	1910
4651	-27	-87	1923
4656	-24	-81	1918
4661	-30	-86	1908
4666	-32	-79	1909
4671	-27	-89	1911
4676	-37	-84	1911
4681	-26	-79	1921
4686	-23	-82	1915
4691	-33	-76	1928
4696	-32	-84	1935
4701	-27	-85	1910
4706	-26	-83	1916
4711	-34	-86	1921
4716	-30	-79	1912
4721	-23	-93	1907
4726	-25	-82	1932
4731	-34	-76	1921
4736	-28	-78	1913
4741	-34	-80	1918
4746	-28	-92	1904
4751	-36	-82	1917
4756	-28	-85	1930
4761	-33	-85	1919
4766	-35	-77	1899
4771	-27	-90	1914
4776	-32	-91	1910
4781	-27	-85	1921
4786	-26	-84	1915
4791	-34	-82	1901
4796	-31	-83	1918
4801	-30	-74	1922
4806	-29	-88	1903
4811	-31	-82	1903
4816	-39	-81	1915
4821	-32	-86	1920
4826	-20	-85	1912
4831	-26	-83	1930
4836	-37	-84	1922
4841	-25	-87	1924
4846	-32	-93	1916
4851	-25	-80	1901
4856	-33	-81	1909
4861	-25	-84	1905
4866	-29	-87	1903
4871	-14	-78	1923
4876	-35	-85	1909
4881	-30	-89	1923
4886	-33	-79	1900
4891	-28	-89	1891
4896	-38	-81	1919
4901	-27	-82	1931
4906	-33	-83	1904
4911	-23	-84	1905
4916	-29	-86	1917
4921	-28	-87	1905
4926	-34	-84	1907
4931	-24	-81	1918
4936	-34	-82	1909
4941	-36	-87	1917
4946	-36	-82	1921
4951	-41	-88	1911
4956	-31	-72	1932
4961	-37	-83	1907
4966	-23	-86	1910
4971	-30	-80	1923
4976	-24	-86	1910
4981	-29	-90	1928
4986	-38	-85	1915
4991	-27	-87	1901
4996	-31	-79	1918
5001	-24	-79	1905
5006	-33	-88	1920
5011	-27	-93	1926
5016	-27	-89	1904
5021	-24	-84	1916
5026	-27	-77	1913
5031	-33	-83	1903
5036	-35	-79	1922
5041	-30	-85	1922
5046	-34	-84	1919
5051	-32	-79	1912
5056	-36	-83	1917
5061	-31	-79	1914
5066	-25	-87	1906
5071	-38	-79	1928
5076	-32	-74	1908
5081	-28	-78	1925
5086	-34	-79	1902
5091	-27	-86	1908
5096	-31	-81	1927
5101	-31	-86	1922
5106	-34	-87	1910
5111	-27	-80	1922
5116	-31	-89	1899
5121	-22	-83	1923
5126	-29	-89	1902
5131	-29	-82	1917
5136	-26	-90	1918
5141	-21	-85	1918
5146	-27	-89	1904
5151	-33	-78	1913
5156	-28	-82	1913
5161	-31	-78	1924
5166	-30	-75	1904
5171	-32	-76	1919
5176	-34	-83	1907
5181	-35	-78	1917
5186	-35	-94	1910
5191	-29	-89	1913
5196	-28	-79	1903
5201	-27	-90	1911
5206	-28	-81	1924
5211	-25	-85	1913
5216	-36	-78	1906
5221	-26	-86	1934
5226	-33	-81	1916
5231	-32	-90	1907
5236	-17	-76	1910
5241	-24	-86	1915
5246	-35	-82	1909
5251	-33	-88	1901
5256	-31	-78	1907
5261	-37	-79	1915
5266	-27	-83	1931
5271	-28	-93	1913
5276	-32	-75	1922
5281	-21	-85	1910
5286	-28	-83	1915
5291	-30	-84	1905
5296	-29	-83	1914
5301	-27	-85	1914
5306	-28	-81	1935
5311	-31	-79	1924
5316	-34	-80	1909
5321	-29	-89	1898
5326	-30	-90	1911
5331	-22	-83	1924
5336	-32	-76	1910
5341	-30	-80	1909
5346	-31	-85	1909
5351	-26	-88	1921
5356	-31	-85	1917
5361	-27	-79	1911
5366	-34	-83	1917
5371	-19	-83	1904
5376	-33	-88	1906
5381	-29	-84	1917
5386	-28	-78	1922
5391	-29	-89	1928
5396	-41	-83	1913
5401	-26	-86	1916
5406	-37	-85	1928
5411	-36	-85	1910
5416	-28	-88	1910
5421	-30	-78	1927
5426	-36	-81	1916
5431	-28	-77	1910
5436	-27	-87	1905
5441	-28	-81	1920
5446	-29	-83	1915
5451	-31	-84	1921
5456	-33	-79	1924
5461	-25	-83	1904
5466	-35	-88	1901
5471	-29	-86	1907
5476	-27	-79	1903
5481	-26	-85	1921
5486	-40	-80	1912
5491	-26	-80	1916
5496	-31	-81	1917
5501	-34	-85	1910
5506	-23	-81	1922
5511	-27	-79	1909
5516	-30	-82	1905
5521	-30	-86	1923
5526	-23	-85	1913
5531	-26	-84	1905
5536	-33	-78	1918
5541	-33	-77	1920
5546	-28	-80	1912
5551	-25	-77	1888
5559	-32	-80	1911
5561	-27	-77	1905
5566	-31	-81	1909
5571	-28	-78	1907
5576	-28	-87	1922
5581	-33	-87	1896
5586	-31	-83	1919
5591	-33	-81	1913
5596	-22	-95	1915
5601	-25	-88	1915
5606	-27	-80	1912
5611	-25	-86	1914
5616	-23	-79	1911
5621	-36	-82	1925
5626	-27	-83	1928
5631	-30	-87	1914
5636	-29	-82	1909
5641	-32	-79	1908
5646	-31	-85	1913
5651	-25	-83	1926
5656	-28	-75	1932
5661	-31	-80	1923
5666	-33	-88	1898
