1	-1820	-610	643
6	-1818	-601	687
11	-1827	-560	677
16	-1832	-542	661
21	-1818	-551	634
26	-1812	-575	632
31	-1819	-587	634
36	-1808	-590	662
41	-1809	-581	652
46	-1799	-570	634
51	-1790	-557	585
56	-1780	-570	593
61	-1790	-529	598
66	-1781	-505	589
71	-1778	-516	595
76	-1791	-526	625
81	-1793	-517	640
86	-1802	-497	640
91	-1822	-514	669
96	-1826	-529	711
101	-1826	-575	750
106	-1817	-636	741
111	-1821	-656	696
116	-1820	-650	710
121	-1817	-614	675
126	-1831	-578	671
131	-1808	-590	683
136	-1802	-628	715
141	-1801	-667	735
146	-1760	-727	722
151	-1746	-771	703
156	-1737	-742	653
161	-1725	-657	585
166	-1733	-614	505
171	-1749	-581	516
176	-1760	-578	553
181	-1784	-585	609
186	-1785	-649	671
191	-1781	-708	735
196	-1786	-712	773
201	-1786	-714	783
206	-1796	-687	724
211	-1801	-621	650
216	-1810	-566	623
221	-1794	-556	615
226	-1800	-558	638
231	-1803	-587	696
236	-1769	-655	708
241	-1752	-699	672
246	-1754	-676	631
251	-1784	-614	635
256	-1789	-548	644
261	-1798	-551	674
266	-1798	-585	694
271	-1798	-614	709
276	-1811	-645	696
281	-1798	-670	670
286	-1791	-685	663
291	-1793	-657	676
296	-1793	-631	681
301	-1779	-637	659
306	-1773	-644	657
311	-1771	-626	646
316	-1779	-626	648
321	-1762	-621	688
326	-1765	-627	658
331	-1760	-659	640
336	-1752	-674	613
341	-1746	-696	606
346	-1735	-697	589
351	-1745	-660	584
356	-1756	-614	603
361	-1765	-584	620
366	-1772	-598	638
371	-1782	-630	685
376	-1774	-648	726
381	-1781	-673	722
386	-1784	-666	725
391	-1797	-631	671
396	-1803	-596	642
401	-1793	-584	615
406	-1797	-596	619
411	-1792	-631	660
416	-1782	-659	679
421	-1773	-695	683
426	-1769	-680	659
431	-1780	-648	650
436	-1774	-620	626
441	-1787	-593	611
446	-1788	-573	655
451	-1795	-575	704
456	-1790	-602	737
461	-1788	-646	727
466	-1772	-677	720
471	-1775	-679	704
476	-1768	-657	674
481	-1774	-617	655
486	-1782	-593	640
491	-1782	-586	685
496	-1778	-617	677
501	-1772	-664	684
506	-1755	-685	671
511	-1758	-678	679
516	-1751	-642	652
521	-1763	-626	662
526	-1773	-600	663
531	-1770	-603	661
536	-1781	-638	665
541	-1775	-644	681
546	-1776	-643	690
551	-1765	-643	673
556	-1775	-641	650
561	-1773	-625	631
566	-1774	-632	621
571	-1762	-654	602
576	-1773	-661	616
581	-1786	-650	687
586	-1778	-654	711
591	-1790	-633	728
596	-1791	-610	713
601	-1799	-607	705
606	-1792	-614	699
611	-1781	-634	706
616	-1788	-647	684
621	-1775	-636	684
626	-1772	-637	666
631	-1775	-642	662
636	-1772	-649	650
641	-1765	-634	638
646	-1771	-647	645
651	-1773	-646	662
656	-1768	-619	710
661	-1774	-628	725
666	-1782	-630	726
671	-1777	-638	705
676	-1774	-653	670
681	-1777	-650	648
686	-1768	-631	622
691	-1774	-628	602
696	-1790	-573	632
701	-1795	-556	663
706	-1793	-579	697
711	-1800	-604	707
716	-1794	-650	682
721	-1779	-661	657
726	-1770	-637	656
731	-1772	-620	672
736	-1776	-616	695
741	-1780	-620	675
746	-1777	-629	636
751	-1769	-651	647
756	-1777	-650	668
761	-1772	-649	701
766	-1773	-637	701
771	-1774	-626	673
776	-1770	-616	659
781	-1756	-622	650
786	-1767	-624	630
791	-1785	-600	680
796	-1788	-614	704
801	-1791	-614	704
806	-1796	-641	694
811	-1782	-642	680
816	-1789	-619	660
821	-1805	-580	667
826	-1795	-582	662
831	-1790	-594	669
836	-1797	-608	657
841	-1788	-628	672
846	-1772	-640	661
851	-1761	-639	645
856	-1766	-628	629
861	-1763	-614	618
866	-1764	-617	612
871	-1782	-610	665
876	-1792	-606	710
881	-1809	-594	755
886	-1794	-606	780
891	-1795	-624	750
896	-1789	-655	724
901	-1769	-645	669
906	-1768	-628	644
911	-1769	-624	630
916	-1766	-616	630
921	-1769	-601	637
926	-1779	-618	663
931	-1765	-635	711
936	-1766	-652	732
941	-1770	-640	740
946	-1783	-643	705
951	-1775	-618	685
956	-1774	-588	664
961	-1786	-565	641
966	-1792	-545	670
971	-1804	-577	696
976	-1795	-567	703
981	-1788	-611	719
986	-1787	-624	723
991	-1783	-624	713
996	-1770	-630	685
1001	-1753	-627	667
1006	-1757	-617	624
