time	accelerometer_x	accelerometer_y	accelerometer_z	gyroscope_x	gyroscope_y	gyroscope_z
3716	4032	-1640	1213	-4650	2358	14425
3721	3725	-680	694	-4650	2358	14425
3726	3412	-271	274	-3465	-678	15338
3731	3046	92	-167	-3465	-678	15338
3736	2973	25	-198	-3465	-678	15338
3741	2969	-29	-165	-3465	-678	15338
3746	2935	-43	-45	-3465	-678	15338
3751	2888	-85	-107	-3465	-678	15338
3756	2902	-89	-146	-2849	-3649	15055
3761	2914	-82	-95	-2849	-3649	15055
3766	2930	-67	-59	-2849	-3649	15055
3771	2926	-51	-118	-2849	-3649	15055
3776	2920	-51	-130	-2849	-3649	15055
3781	2921	-44	-134	-2849	-3649	15055
3786	2919	-49	-112	-1437	-5525	14320
3791	2917	-44	-144	-1437	-5525	14320
3796	2917	-50	-119	-1437	-5525	14320
3801	2919	-34	-134	-1437	-5525	14320
3806	2904	-20	-121	-1437	-5525	14320
3811	2903	-31	-139	-1437	-5525	14320
3816	2904	-23	-127	167	-6020	14151
3821	2895	-21	-126	167	-6020	14151
3826	2887	-28	-137	167	-6020	14151
3831	2896	-27	-132	167	-6020	14151
3836	2888	-23	-127	167	-6020	14151
3841	2881	-20	-143	167	-6020	14151
3846	2881	-19	-136	1699	-4931	14495
3851	2876	-27	-155	1699	-4931	14495
3856	2865	-22	-139	1699	-4931	14495
3861	2860	-20	-148	1699	-4931	14495
3866	2852	-31	-152	1699	-4931	14495
3871	2855	-28	-139	1699	-4931	14495
3876	2847	-31	-148	1699	-4931	14495
3881	2838	-35	-156	2714	-2687	14983
3886	2835	-43	-149	2714	-2687	14983
3891	2818	-43	-174	2714	-2687	14983
3896	2815	-44	-157	2714	-2687	14983
3901	2816	-40	-160	2714	-2687	14983
3906	2815	-46	-155	2714	-2687	14983
3911	2800	-49	-167	1628	1241	3847
3916	-12194	-32768	9796	1628	1241	3847
3921	-2451	-1486	-747	1628	1241	3847
3926	-1024	-805	1026	1628	1241	3847
3931	1274	-276	295	1628	1241	3847
3936	-739	980	-1051	1628	1241	3847
3941	-2738	-1754	-2371	-1430	3528	-723
3946	-2327	576	-943	-1430	3528	-723
3951	-3235	1444	2037	-1430	3528	-723
3956	-850	-760	2429	-1430	3528	-723
3961	-1252	-1268	-367	-1430	3528	-723
3966	-406	-112	-1316	-1430	3528	-723
3971	-1032	-65	-2619	639	1304	-698
3976	-1133	31	-2709	639	1304	-698
3981	-1138	-28	-2431	639	1304	-698
3986	-1164	-294	-2170	639	1304	-698
3991	-1028	-236	-1763	639	1304	-698
3996	-893	-61	-1035	639	1304	-698
4001	-927	174	-856	74	874	-1836
4006	-921	290	-834	74	874	-1836
4011	-877	438	-746	74	874	-1836
4016	-472	597	-713	74	874	-1836
4021	-113	418	-609	74	874	-1836
4026	-374	405	-1046	74	874	-1836
4031	-289	344	-1259	74	874	-1836
4036	373	416	-1363	-2503	-98	-1637
4041	-94	691	-1458	-2503	-98	-1637
4046	-4	438	-1950	-2503	-98	-1637
4051	761	-458	-2091	-2503	-98	-1637
4056	1154	-2169	-1156	-2503	-98	-1637
4061	966	-2871	90	-2503	-98	-1637
4066	-46	-3276	579	5541	3725	-3997
4071	242	-1082	684	5541	3725	-3997
4076	355	714	44	5541	3725	-3997
4081	400	1125	-467	5541	3725	-3997
4086	543	810	-930	5541	3725	-3997
4091	696	-518	-1354	5541	3725	-3997
4096	909	-1732	-2208	3575	348	-4967
4101	2451	-1837	-2333	3575	348	-4967
4106	2221	-1997	-2038	3575	348	-4967
4111	1482	-1737	-1735	3575	348	-4967
4116	1721	-1348	-2130	3575	348	-4967
4121	1866	-1906	-2414	3575	348	-4967
4126	2491	-3212	-1932	9360	-1223	1381
4131	2864	-3582	-1088	9360	-1223	1381
4136	2759	-5141	-1577	9360	-1223	1381
4141	2180	-8081	-841	9360	-1223	1381
4146	1353	-7166	55	9360	-1223	1381
4151	1468	-5643	961	9360	-1223	1381
4156	1733	-4121	1400	1384	1071	-1035
4161	1637	-3425	1815	1384	1071	-1035
4166	1549	-3169	1661	1384	1071	-1035
4171	1467	-3127	1571	1384	1071	-1035
4176	1145	-3336	1510	1384	1071	-1035
4181	920	-4360	1564	1384	1071	-1035
4186	1225	-5829	1799	1384	1071	-1035
4191	1410	-6486	1894	1426	1803	4865
4196	1642	-6787	1844	1426	1803	4865
4201	2078	-7212	1858	1426	1803	4865
4206	2213	-6774	1811	1426	1803	4865
4211	2316	-6742	2036	1426	1803	4865
4216	2810	-6885	2994	1426	1803	4865
4221	3269	-6814	3708	-268	7828	10722
4226	3110	-6656	4066	-268	7828	10722
4231	3599	-6152	3977	-268	7828	10722
4236	3886	-5222	3063	-268	7828	10722
4241	4317	-4366	2182	-268	7828	10722
4246	4437	-3691	1505	-268	7828	10722
4251	4548	-3185	1057	-7032	3725	15086
4256	4821	-2524	670	-7032	3725	15086
4261	5149	-2099	590	-7032	3725	15086
4266	4454	-1419	303	-7032	3725	15086
4271	3487	-187	-358	-7032	3725	15086
4276	2949	-6	-304	-7032	3725	15086
4281	3218	-47	-104	-7153	-3386	14632
4286	2764	-28	-86	-7153	-3386	14632
4291	2772	-35	-197	-7153	-3386	14632
4296	2745	-121	163	-7153	-3386	14632
4301	2738	-112	-36	-7153	-3386	14632
4306	2818	-75	-102	-7153	-3386	14632
4311	2778	-80	-121	-5452	-8805	12067
4316	2809	-72	-109	-5452	-8805	12067
4321	2808	-70	-95	-5452	-8805	12067
4326	2818	-59	-98	-5452	-8805	12067
4331	2822	-49	-104	-5452	-8805	12067
4336	2814	-53	-92	-5452	-8805	12067
4341	2816	-40	-109	-5452	-8805	12067
4346	2813	-34	-102	-3366	-11660	9546
4351	2818	-27	-88	-3366	-11660	9546
4356	2813	-34	-106	-3366	-11660	9546
4361	2817	-18	-115	-3366	-11660	9546
4366	2816	-16	-101	-3366	-11660	9546
4371	2802	-18	-116	-3366	-11660	9546
4376	2798	-11	-110	-1313	-12760	7917
4381	2793	-9	-107	-1313	-12760	7917
4386	2784	-1	-111	-1313	-12760	7917
4391	2780	0	-104	-1313	-12760	7917
4396	2777	0	-121	-1313	-12760	7917
4401	2772	-7	-117	-1313	-12760	7917
4406	2763	4	-109	523	-12824	7810
4411	2756	4	-121	523	-12824	7810
4416	2741	12	-123	523	-12824	7810
4421	2742	16	-126	523	-12824	7810
4426	2730	22	-131	523	-12824	7810
4431	2711	18	-126	523	-12824	7810
4436	2703	31	-138	-26747	2164	-5727
4441	2689	26	-136	-26747	2164	-5727
4446	2688	24	-135	-26747	2164	-5727
4451	2680	39	-148	-26747	2164	-5727
4456	2652	41	-148	-26747	2164	-5727
4461	2647	39	-134	-26747	2164	-5727
4466	-15388	6266	8866	4774	1234	1704
4471	935	10	-362	4774	1234	1704
4476	-154	237	-4886	4774	1234	1704
4481	658	1491	-3121	4774	1234	1704
4486	140	1333	-4868	4774	1234	1704
4491	134	-134	-6775	4774	1234	1704
4496	-2357	-6125	-11830	4774	1234	1704
4501	1590	-2313	-7837	-5192	-2061	-1953
4506	1311	-234	-4862	-5192	-2061	-1953
4511	-364	2781	-2698	-5192	-2061	-1953
4516	-965	4176	-1073	-5192	-2061	-1953
4521	-863	3250	226	-5192	-2061	-1953
4526	-1442	2544	1099	-5192	-2061	-1953
4531	-1412	1600	1392	-3070	3010	-1515
4536	-1328	1095	1461	-3070	3010	-1515
4541	-1009	864	1319	-3070	3010	-1515
4546	-453	851	1395	-3070	3010	-1515
4551	-28	1116	858	-3070	3010	-1515
4556	125	805	-424	-3070	3010	-1515
4561	85	451	-1407	-4391	2115	-503
4566	-8	408	-1978	-4391	2115	-503
4571	-14	675	-2123	-4391	2115	-503
4576	177	987	-1613	-4391	2115	-503
4581	242	679	-824	-4391	2115	-503
4586	262	126	-294	-4391	2115	-503
4591	380	-244	-32	-3830	2167	2413
4596	565	-671	-141	-3830	2167	2413
4601	954	-874	-462	-3830	2167	2413
4606	747	-957	-884	-3830	2167	2413
4611	361	-620	-996	-3830	2167	2413
4616	473	-137	-241	-3830	2167	2413
4621	890	12	-127	-3790	2558	7937
4626	1182	-152	46	-3790	2558	7937
4631	1366	-260	91	-3790	2558	7937
4636	1741	-175	-218	-3790	2558	7937
4641	2162	-2	-775	-3790	2558	7937
4646	2616	190	-1262	-3790	2558	7937
4651	2476	549	-1327	-3790	2558	7937
4656	2543	3426	-1603	1812	2147	461
4661	3526	6458	-701	1812	2147	461
