time	accelerometer_x	accelerometer_y	accelerometer_z	gyroscope_x	gyroscope_y	gyroscope_z	
1	-1184	1656	-738	-290	787	468
6	-1369	1702	-719	-97	1188	491
11	-1393	1580	-683	-97	1188	491
16	-1347	1519	-640	-97	1188	491
21	-1259	1541	-713	-97	1188	491
26	-1313	1376	-478	-97	1188	491
31	-1275	1359	-355	-97	1188	491
36	-1212	1318	-183	-861	1318	588
41	-1128	1244	-163	-861	1318	588
46	-1242	1483	-303	-861	1318	588
51	-1582	1614	-519	-861	1318	588
56	-1150	1715	-775	-861	1318	588
61	-1218	1674	-898	-861	1318	588
66	-1231	1583	-1049	-245	1056	559
71	-1278	1609	-666	-245	1056	559
76	-893	1347	-843	-245	1056	559
81	-1016	1437	-727	-245	1056	559
100	-1391	1983	-667	-245	1056	559
101	-1409	2022	-677	-245	1056	559
106	-1318	1999	-723	-1654	500	796
111	-1383	2093	-1082	-1654	500	796
116	-1353	2248	-966	-1654	500	796
121	-1400	2162	-875	-1654	500	796
126	-1185	2019	-819	-1868	407	590
131	-1048	1943	-753	-1868	407	590
136	-1060	1796	-523	-1868	407	590
141	-995	1569	-666	-1868	407	590
146	-963	1150	-138	-1868	407	590
151	-719	808	-340	-1868	407	590
156	-942	1458	-321	-1868	407	590
161	-983	1635	-300	-641	1223	-264
166	-1031	1955	-181	-641	1223	-264
171	-1233	2131	-421	-641	1223	-264
176	-1278	1985	-529	-641	1223	-264
181	-1268	1933	-740	-641	1223	-264
186	-1314	1974	-911	-641	1223	-264
191	-1333	1932	-827	-1178	1550	-420
196	-1083	2018	-827	-1178	1550	-420
201	-1064	2035	-885	-1178	1550	-420
206	-642	1803	-632	-1178	1550	-420
211	-970	1874	-314	-1178	1550	-420
216	-1086	1926	-369	-1178	1550	-420
221	-1017	1615	-375	-1180	1529	660
226	-786	1721	-199	-1180	1529	660
231	-909	1636	-185	-1180	1529	660
236	-888	1494	-284	-1180	1529	660
241	-829	1507	-311	-1180	1529	660
246	-933	1396	-489	-1180	1529	660
251	-938	1613	-477	-1601	1249	710
256	-853	1940	-315	-1601	1249	710
261	-644	1855	-279	-1601	1249	710
266	-625	1855	-428	-1601	1249	710
271	-638	1781	-459	-1601	1249	710
276	-687	1629	-296	-1601	1249	710
281	-636	1480	-237	-192	908	1507
286	-715	1297	-178	-192	908	1507
291	-838	1259	-201	-192	908	1507
296	-883	1360	-333	-192	908	1507
301	-942	1626	-366	-192	908	1507
306	-849	1779	-348	-192	908	1507
311	-764	1770	-286	-192	908	1507
316	-655	1768	-339	1038	2256	2286
321	-722	1754	-107	1038	2256	2286
326	-474	1600	86	1038	2256	2286
331	-375	1402	79	1038	2256	2286
336	-401	1193	204	1038	2256	2286
341	-262	1037	168	1038	2256	2286
346	-71	997	-157	2517	2787	2378
351	-35	1212	-401	2517	2787	2378
356	-98	1474	-592	2517	2787	2378
361	58	1695	-428	2517	2787	2378
366	-18	1795	-594	2517	2787	2378
371	-517	1338	-881	2517	2787	2378
376	-1044	1677	-1425	-1251	1422	1259
381	-306	2008	-1353	-1251	1422	1259
386	440	1841	-1215	-1251	1422	1259
391	176	1469	-1039	-1251	1422	1259
396	407	1687	-924	-1251	1422	1259
401	377	2032	-1025	-1251	1422	1259
406	213	2283	-1065	1087	1553	2031
411	201	2278	-1011	1087	1553	2031
416	243	1945	-893	1087	1553	2031
421	321	1347	-732	1087	1553	2031
426	333	864	-624	1087	1553	2031
431	436	581	-541	1087	1553	2031
436	478	482	-559	706	1459	1956
441	566	699	-656	706	1459	1956
446	636	1157	-871	706	1459	1956
451	702	1575	-1077	706	1459	1956
456	830	1915	-1159	706	1459	1956
461	850	1975	-1088	706	1459	1956
466	889	1964	-943	706	1459	1956
471	1016	2349	-926	833	1222	-15
476	1131	2919	-1043	833	1222	-15
481	1287	3264	-1261	833	1222	-15
486	1228	3078	-1443	833	1222	-15
491	1116	2618	-1445	833	1222	-15
496	1141	2334	-1212	833	1222	-15
501	1522	2471	-1016	880	390	-3530
506	1725	3071	-1193	880	390	-3530
511	1620	4370	-1714	880	390	-3530
516	1578	5956	-2453	880	390	-3530
521	1409	6987	-2664	880	390	-3530
526	1315	7175	-2547	880	390	-3530
531	1506	6472	-2226	1922	-1489	-6850
536	1683	5710	-1909	1922	-1489	-6850
541	1796	5337	-2112	1922	-1489	-6850
546	1904	5614	-2604	1922	-1489	-6850
551	1800	6255	-3268	1922	-1489	-6850
556	1770	6920	-4039	1922	-1489	-6850
